Time,X_mm,TapeCenterLine,Weights
07/26/2023 13:53:50.580,-6.84638948596797,-0.5814669,0.266842246882239
07/26/2023 13:53:50.597,-5.98583494542962,-0.3823344,0.265102612693238
07/26/2023 13:53:50.613,-5.12596509754316,-0.3265773,0.267238431353654
07/26/2023 13:53:50.629,-4.24915444700703,-0.1513407,0.295644823869907
07/26/2023 13:53:50.645,-3.24851382192944,-0.0318612,0.34293978147904
07/26/2023 13:53:50.662,-2.126531913403,0.0079653,0.339051098429503
07/26/2023 13:53:50.678,-1.04016250529403,0.0637224,0.348877671405161
07/26/2023 13:53:50.694,0.144996197412233,-0.0477918,0.412395455751592
07/26/2023 13:53:50.710,1.49874558399147,-0.1354101,0.419362369121258
07/26/2023 13:53:50.727,2.86263444502801,-0.0557571,0.427357451851873
07/26/2023 13:53:50.743,4.26406997021155,-0.0477918,0.443871156947472
07/26/2023 13:53:50.759,5.70798865414686,-0.0557571,0.483255488349306
07/26/2023 13:53:50.775,7.32696455483932,0,0.52714705713483
07/26/2023 13:53:50.792,9.04142733105441,-0.0398265,0.53040025063553
07/26/2023 13:53:50.808,10.7841731186191,0.0716877,0.567352048183324
07/26/2023 13:53:50.824,12.6450159295052,0.0477918,0.595484656442025
07/26/2023 13:53:50.840,14.6007396561046,0.1115142,0.633450340709661
07/26/2023 13:53:50.857,16.679739411274,0.1194795,0.658945338547984
07/26/2023 13:53:50.873,18.8370458556028,0.0955836,0.677142610098848
07/26/2023 13:53:50.889,21.0331715383005,0.1035489,0.676508869269059
07/26/2023 13:53:50.905,23.2677240279942,0.0477918,0.72621327481589
07/26/2023 13:53:50.922,25.6550807359541,0.0637224,0.767471070395137
07/26/2023 13:53:50.938,28.1660077704221,0.1194795,0.792089492138039
07/26/2023 13:53:50.954,30.7496935564277,0.1513407,0.812692822466764
07/26/2023 13:53:50.970,33.410537058457,0.2708202,0.847193982909882
07/26/2023 13:53:50.987,36.1821846467767,0.1752366,0.873486381001047
07/26/2023 13:53:51.003,39.039201997295,0.2469243,0.899257666431327
07/26/2023 13:53:51.019,41.9684409489076,0.1911672,0.920709538517704
07/26/2023 13:53:51.035,44.9622575885197,0.2867508,0.930619862602036
07/26/2023 13:53:51.052,47.9991725866655,0.238959,0.951894815258627
07/26/2023 13:53:51.068,51.1093929148816,0.2947161,0.969866874399158
07/26/2023 13:53:51.084,54.2711877052919,0.3265773,0.985367517068679
07/26/2023 13:53:51.100,57.4805965058534,0.3265773,0.989807081133134
07/26/2023 13:53:51.117,60.7097420918694,0.3664038,0.9997376736212
07/26/2023 13:53:51.133,63.9586470030816,0.4062303,1.0010819602183
07/26/2023 13:53:51.149,67.2156208985182,0.4221609,1.00709045314792
07/26/2023 13:53:51.165,70.4861455420847,0.4062303,0.992822292695574
07/26/2023 13:53:51.182,73.7100096329995,0.4540221,1.00050229774002
07/26/2023 13:53:51.198,76.9538404332153,0.4540221,1.00200212122401
07/26/2023 13:53:51.214,80.2085191005635,0.4221609,0.995255002810338
07/26/2023 13:53:51.230,83.437810686602,0.398265,0.996570280101428
07/26/2023 13:53:51.247,86.6832656768051,0.4699527,1.00527011060271
07/26/2023 13:53:51.263,89.9418638392315,0.477918,0.996910182274701
07/26/2023 13:53:51.279,93.1936157362807,0.4938486,0.992202221160438
07/26/2023 13:53:51.295,96.4265512564854,0.4540221,1.00274643698121
07/26/2023 13:53:51.312,99.6878673247246,0.4380915,1.00312606143571
07/26/2023 13:53:51.328,102.944324572766,0.4380915,0.996731675741432
07/26/2023 13:53:51.344,106.177543253259,0.4619874,0.990194731719182
