Time,X_mm,TapeCenterLine,Weights
07/26/2023 14:11:39.547,-11.4254369652451,-0.716877,0.263890663893997
07/26/2023 14:11:39.564,-10.5296037853335,-0.5496057,0.265764025728028
07/26/2023 14:11:39.580,-9.63371547383337,-0.3026814,0.267637502852958
07/26/2023 14:11:39.596,-8.7378822939217,-0.0716877,0.269510864686989
07/26/2023 14:11:39.612,-7.84199398242163,0.159306,0.271384341811919
07/26/2023 14:11:39.629,-6.94616080250996,0.5814669,0.27325770364595
07/26/2023 14:11:39.645,-6.05027249100988,-0.0318612,0.275131180770881
07/26/2023 14:11:39.661,-5.15405192788831,-0.0398265,0.2774188409928
07/26/2023 14:11:39.677,-4.24867701465274,-0.1513407,0.301328609606901
07/26/2023 14:11:39.694,-3.2504944837071,-0.1513407,0.329555100882462
07/26/2023 14:11:39.710,-2.16567006486739,-0.0238959,0.333526991260841
07/26/2023 14:11:39.726,-1.07946908909651,-0.079653,0.348970979310432
07/26/2023 14:11:39.742,0.0868899491598615,-0.0079653,0.3975489796868
07/26/2023 14:11:39.759,1.38265345422705,-0.0159306,0.394323838960936
07/26/2023 14:11:39.775,2.67462809317075,0,0.42115603363234
07/26/2023 14:11:39.791,4.06352125431312,0.0557571,0.440459171806487
07/26/2023 14:11:39.807,5.48507044667611,0.0955836,0.451937042328289
07/26/2023 14:11:39.824,6.98935593661432,0.0876183,0.4986317785868
07/26/2023 14:11:39.840,8.62292665304511,0.0955836,0.525742280818843
07/26/2023 14:11:39.856,10.3414888926743,0.1115142,0.535146592518846
07/26/2023 14:11:39.872,12.0941714589262,0.0876183,0.56527051893938
07/26/2023 14:11:39.889,13.9551029706281,0.1354101,0.607106017869559
07/26/2023 14:11:39.905,15.946267015844,0.238959,0.622965255054965
07/26/2023 14:11:39.921,17.972920840638,0.2548896,0.632839324679031
07/26/2023 14:11:39.937,20.0442278787461,0.2309937,0.654897658809129
07/26/2023 14:11:39.954,22.2015520931031,0.2628549,0.700116197616771
07/26/2023 14:11:39.970,24.4981063791734,0.3265773,0.724100629478839
07/26/2023 14:11:39.986,26.856429789034,0.318612,0.746414272238196
07/26/2023 14:11:40.002,29.2999804019687,0.3106467,0.774462549346331
07/26/2023 14:11:40.019,31.8413590639303,0.3823344,0.798222230569553
07/26/2023 14:11:40.035,34.452695394089,0.4221609,0.820887165102832
07/26/2023 14:11:40.051,37.1365017714087,0.5416404,0.855096704335423
07/26/2023 14:11:40.067,39.9285513163295,0.5018139,0.877253778497969
07/26/2023 14:11:40.084,42.7890476894052,0.5416404,0.896857284847285
07/26/2023 14:11:40.100,45.7221640056482,0.4858833,0.928327449732586
07/26/2023 14:11:40.116,48.7483884252945,0.4938486,0.946719163928613
07/26/2023 14:11:40.132,51.8365806527381,0.5018139,0.958878797458335
07/26/2023 14:11:40.149,54.9494980064924,0.5257098,0.962765801371466
07/26/2023 14:11:40.165,58.102734916208,0.5416404,0.985191162587671
07/26/2023 14:11:40.181,61.3052893468085,0.5257098,0.985984234282116
07/26/2023 14:11:40.197,64.5008492506642,0.5416404,0.985372103185521
07/26/2023 14:11:40.214,67.7151037353964,0.5655363,1.0051307208735
07/26/2023 14:11:40.230,70.9923655833259,0.5735016,1.00796046278348
07/26/2023 14:11:40.246,74.2579299376431,0.6053628,0.998667077597362
07/26/2023 14:11:40.262,77.4986985610637,0.5655363,0.99285717506965
07/26/2023 14:11:40.279,80.7305384549532,0.5496057,0.999917502269184
07/26/2023 14:11:40.295,83.9840122448534,0.5735016,1.00128785077422
07/26/2023 14:11:40.311,87.2334606647643,0.5973975,0.993484860838435
07/26/2023 14:11:40.327,90.4698358958199,0.6212934,1.00657729461172
07/26/2023 14:11:40.344,93.7374041494251,0.6053628,1.00346816541638
07/26/2023 14:11:40.360,97.0026088285159,0.6212934,1.00589319974172
07/26/2023 14:11:40.376,100.263464349249,0.637224,0.999026491970299
07/26/2023 14:11:40.392,103.508215932716,0.6212934,0.996426041154226
07/26/2023 14:11:40.409,106.748153483775,0.6770505,0.990302574815608
07/26/2023 14:11:40.425,109.964463610049,0.7009464,0.987164943354058
07/26/2023 14:11:40.441,113.17811357281,0.7407729,1.00583016462565
07/26/2023 14:11:40.457,116.441386924431,0.7487382,1.00172434331227
07/26/2023 14:11:40.474,119.699999651792,0.7328076,1.00277100894258
07/26/2023 14:11:40.490,122.95455955461,0.7646688,1.00209419183962
07/26/2023 14:11:40.506,126.218090810789,0.7567035,1.00224418902994
07/26/2023 14:11:40.522,129.468863785351,0.7726341,0.996538332232976
07/26/2023 14:11:40.539,132.714178637317,0.7487382,0.990811746279104
07/26/2023 14:11:40.555,135.936979999054,0.7567035,0.995305960738939
07/26/2023 14:11:40.571,139.17277951882,0.7726341,0.995058201495448
07/26/2023 14:11:40.587,142.410018910202,0.8044953,1.00425936055724
07/26/2023 14:11:40.604,145.675207107069,0.8363565,1.00645826996932
07/26/2023 14:11:40.620,148.948143676601,0.7885647,1.00332118871257
07/26/2023 14:11:40.636,152.198221661527,0.8124606,0.992272260711482
07/26/2023 14:11:40.652,155.426599798483,0.7805994,0.999278691890389
07/26/2023 14:11:40.669,158.671799283514,0.8682177,1.00090163861719
07/26/2023 14:11:40.685,161.916618303055,0.8363565,0.992174698959105
07/26/2023 14:11:40.701,165.144245255462,0.8443218,1.00416362636143
07/26/2023 14:11:40.717,168.404421916477,0.8124606,0.997629828911797
07/26/2023 14:11:40.734,171.644144465336,0.8283912,1.00147134164728
07/26/2023 14:11:40.750,174.90946486007,0.7646688,1.00326700990067
