Time,X_mm,TapeCenterLine,Weights
07/26/2023 13:39:08.448,-8.83959321872028,0.0238959,0.386723231841905
07/26/2023 13:39:08.464,-7.92855515405143,0.1354101,0.353201952691698
07/26/2023 13:39:08.480,-7.01746102205132,0.1911672,0.319678610566589
07/26/2023 13:39:08.497,-6.10642295738247,0.2469243,0.286157331416382
07/26/2023 13:39:08.513,-5.20947466079982,0.1752366,0.269001581017035
07/26/2023 13:39:08.529,-4.31300772964686,0.1991325,0.306128166854856
07/26/2023 13:39:08.545,-3.30782654916583,0.1513407,0.323223851669607
07/26/2023 13:39:08.562,-2.25286094904018,0.1194795,0.325336653935719
07/26/2023 13:39:08.578,-1.18407960116874,0.2070978,0.352187629153395
07/26/2023 13:39:08.594,-0.00130340891848105,0.1752366,0.394787723546033
07/26/2023 13:39:08.610,1.28651719490858,0.238959,0.403550158485209
07/26/2023 13:39:08.627,2.61674774639717,0.1911672,0.429530685951336
07/26/2023 13:39:08.643,4.02045258007465,0.1911672,0.439956057497395
07/26/2023 13:39:08.659,5.45670135945863,0.2230284,0.470870513352074
07/26/2023 13:39:08.675,7.02400747349154,0.1274448,0.507554024187621
07/26/2023 13:39:08.692,8.68463066220057,0.1672713,0.529611224547058
07/26/2023 13:39:08.708,10.4214828350447,0.1433754,0.544650798957642
07/26/2023 13:39:08.724,12.2123401418235,0.238959,0.584669001739003
07/26/2023 13:39:08.740,14.1392222714255,0.2070978,0.613605260410951
07/26/2023 13:39:08.757,16.1558740901767,0.238959,0.641767974133507
07/26/2023 13:39:08.773,18.2530670791819,0.238959,0.660107143496878
07/26/2023 13:39:08.789,20.4100812105249,0.2070978,0.68353422289402
07/26/2023 13:39:08.805,22.6571915846042,0.2150631,0.720322827417821
07/26/2023 13:39:08.822,25.0189184989671,0.2230284,0.751681302196803
07/26/2023 13:39:08.838,27.4755527121107,0.2230284,0.767768055230581
07/26/2023 13:39:08.854,29.9996125473342,0.2230284,0.808195274125651
07/26/2023 13:39:08.870,32.6418562614951,0.1752366,0.830559520872626
07/26/2023 13:39:08.887,35.3641600640079,0.2070978,0.858231146092815
07/26/2023 13:39:08.903,38.1789814974805,0.1832019,0.897151886123814
07/26/2023 13:39:08.919,41.1053800330797,0.2230284,0.912659625419281
07/26/2023 13:39:08.935,44.0795999060689,0.2628549,0.931571078553819
07/26/2023 13:39:08.952,47.1216033668815,0.2070978,0.951141095871621
07/26/2023 13:39:08.968,50.2202574136246,0.1911672,0.962928323806808
07/26/2023 13:39:08.984,53.3564075432901,0.2309937,0.973271512866541
07/26/2023 13:39:09.000,56.5257116671372,0.2230284,0.984758145122227
07/26/2023 13:39:09.017,59.7312606205082,0.2787855,0.99540929023585
07/26/2023 13:39:09.033,62.9718392179393,0.2708202,1.00232331780357
