Time,X_mm,TapeCenterLine,Weights
07/26/2023 14:01:25.880,-12.0015619301994,-0.9478707,0.393852560646168
07/26/2023 14:01:25.896,-11.1287112871409,-0.9876972,0.375233128902849
07/26/2023 14:01:25.913,-10.255806926891,-0.7089117,0.356612551277827
07/26/2023 14:01:25.929,-9.38295628383235,-0.4221609,0.337993119534505
07/26/2023 14:01:25.945,-8.51005192358242,-0.0716877,0.319372541909484
07/26/2023 14:01:25.961,-7.63720128052381,0.0876183,0.300753110166162
07/26/2023 14:01:25.978,-6.76429692027384,0.1354101,0.282132532541141
07/26/2023 14:01:25.994,-5.89144627721528,0.1672713,0.26351310079782
07/26/2023 14:01:26.010,-5.03961699620552,0,0.28269412143816
07/26/2023 14:01:26.026,-4.11230229832882,-0.1194795,0.311293818681263
07/26/2023 14:01:26.043,-3.07400505903557,-0.1115142,0.342595175735151
07/26/2023 14:01:26.059,-1.96396481067666,0.0079653,0.329624222776141
07/26/2023 14:01:26.075,-0.878466257074479,-0.0159306,0.364499815942167
07/26/2023 14:01:26.091,0.335773641805407,0.0716877,0.403292880838767
07/26/2023 14:01:26.108,1.64550776848293,0.0238959,0.405486964601426
07/26/2023 14:01:26.124,2.97798994536667,0.2070978,0.429757912090139
07/26/2023 14:01:26.140,4.38657701542664,0.1354101,0.436401804191937
07/26/2023 14:01:26.156,5.8091559600605,0.1832019,0.471048063964578
07/26/2023 14:01:26.173,7.3865760190342,0.2070978,0.533009307865178
07/26/2023 14:01:26.189,9.12410336351446,0.318612,0.536123895815088
07/26/2023 14:01:26.205,10.8835278279626,0.2548896,0.557612870944661
07/26/2023 14:01:26.221,12.7081497223721,0.3345426,0.587181506585701
07/26/2023 14:01:26.238,14.6600899607783,0.2867508,0.63345969020031
07/26/2023 14:01:26.254,16.7272883844143,0.3743691,0.648619132011765
07/26/2023 14:01:26.270,18.8460661383398,0.3265773,0.660653427901763
07/26/2023 14:01:26.286,21.0032214591434,0.4062303,0.679138218175048
07/26/2023 14:01:26.303,23.2409628283408,0.318612,0.728421473939946
07/26/2023 14:01:26.319,25.6228539562208,0.3664038,0.752863990287577
07/26/2023 14:01:26.335,28.0942153744027,0.4062303,0.779439031097305
07/26/2023 14:01:26.351,30.6411407486292,0.4141956,0.809364553658614
07/26/2023 14:01:26.368,33.2843365787902,0.4062303,0.831767285522362
07/26/2023 14:01:26.384,36.0020521503302,0.477918,0.861594654971231
07/26/2023 14:01:26.400,38.8271326986836,0.4301262,0.896723542389339
07/26/2023 14:01:26.416,41.7646226072123,0.5177445,0.91599512206813
07/26/2023 14:01:26.433,44.7425605455248,0.5097792,0.920497441686837
07/26/2023 14:01:26.449,47.7423811101484,0.5177445,0.95514673613408
07/26/2023 14:01:26.465,50.8526265996623,0.5814669,0.959825343531437
07/26/2023 14:01:26.481,53.9721765184088,0.5177445,0.963187728580974
07/26/2023 14:01:26.498,57.1127660814751,0.557571,0.977892666147476
07/26/2023 14:01:26.514,60.3041246252207,0.5814669,0.991844982273268
07/26/2023 14:01:26.530,63.5274945927529,0.5973975,0.997926284754505
07/26/2023 14:01:26.546,66.7888555460121,0.6451893,1.01359983684639
07/26/2023 14:01:26.563,70.0785819714954,0.6292587,1.00484163950944
07/26/2023 14:01:26.579,73.3403180655143,0.637224,1.00429580821168
07/26/2023 14:01:26.595,76.5866913461903,0.6212934,0.987751934641067
07/26/2023 14:01:26.611,79.7967721128994,0.6531546,0.990985590560164
07/26/2023 14:01:26.628,83.0252367106579,0.6850158,0.997715095573518
07/26/2023 14:01:26.644,86.2691470645776,0.7089117,0.996520429280469
07/26/2023 14:01:26.660,89.5044846658681,0.7009464,1.00226324267999
07/26/2023 14:01:26.676,92.7765175699783,0.7487382,1.01034238637411
07/26/2023 14:01:26.693,96.0580310367625,0.7248423,1.00657697206366
07/26/2023 14:01:26.709,99.3229845183898,0.7726341,1.00814500383061
07/26/2023 14:01:26.725,102.593961720909,0.7646688,0.998370945273531
07/26/2023 14:01:26.741,105.831382738811,0.7646688,0.989077600737524
07/26/2023 14:01:26.758,109.050881127343,0.7646688,0.998349776543078
07/26/2023 14:01:26.774,112.286128175968,0.8283912,0.993570108426721
07/26/2023 14:01:26.790,115.525268425844,0.8124606,1.00252520569449
07/26/2023 14:01:26.806,118.782757520982,0.8044953,1.00276919337576
07/26/2023 14:01:26.823,122.037495479142,0.7885647,0.997037563058339
