Time,X_mm,TapeCenterLine,Weights
07/26/2023 14:13:07.448,-11.8363805393083,0.3425079,0.353005161571684
07/26/2023 14:13:07.464,-10.9772014945583,0.2787855,0.340093257696715
07/26/2023 14:13:07.480,-10.1180753223649,0.4062303,0.327182148400446
07/26/2023 14:13:07.497,-9.25889627761494,0.398265,0.314270244525478
07/26/2023 14:13:07.513,-8.39977010542153,0.4221609,0.301359135229209
07/26/2023 14:13:07.529,-7.54059106067156,0.3902997,0.288447231354241
07/26/2023 14:13:07.545,-6.68146488847815,0.3345426,0.275536122057972
07/26/2023 14:13:07.562,-5.82233871628477,0.3425079,0.262625012761704
07/26/2023 14:13:07.578,-4.97656744576132,0.3902997,0.273739302348749
07/26/2023 14:13:07.594,-4.05982275493191,0.4460568,0.307948246622785
07/26/2023 14:13:07.610,-3.04735736059792,0.4460568,0.328813720513549
07/26/2023 14:13:07.627,-1.98641347052922,0.3504732,0.332224987258653
07/26/2023 14:13:07.643,-0.886744395874862,0.3823344,0.368347043356368
07/26/2023 14:13:07.659,0.33457137396028,0.3345426,0.388851495194365
07/26/2023 14:13:07.675,1.59739643508292,0.3823344,0.401298281539185
07/26/2023 14:13:07.692,2.91889134118925,0.3504732,0.422589243780356
07/26/2023 14:13:07.708,4.2853226675,0.3345426,0.414536847512764
07/26/2023 14:13:07.724,5.67793331124313,0.2867508,0.473716128735972
07/26/2023 14:13:07.740,7.23504043133026,0.3265773,0.500987015118358
07/26/2023 14:13:07.757,8.87795886405175,0.2708202,0.515633762730882
07/26/2023 14:13:07.773,10.564858519958,0.238959,0.54247133132399
07/26/2023 14:13:07.789,12.3554865973712,0.238959,0.591700328607735
07/26/2023 14:13:07.805,14.3020748043678,0.2469243,0.611135946329659
07/26/2023 14:13:07.822,16.2861809962523,0.1911672,0.609017267956339
07/26/2023 14:13:07.838,18.2739921346651,0.1672713,0.633937697503886
07/26/2023 14:13:07.854,20.35945353041,0.1513407,0.667155160194044
07/26/2023 14:13:07.870,22.541394590211,0.1832019,0.692620885934162
07/26/2023 14:13:07.887,24.7859355034651,0.1115142,0.707501443996987
07/26/2023 14:13:07.903,27.117736245407,0.0716877,0.754062368515333
07/26/2023 14:13:07.919,29.5820079581903,0.0477918,0.778729002518155
07/26/2023 14:13:07.935,32.122257166725,0.0477918,0.802397461263772
07/26/2023 14:13:07.952,34.7485269058598,-0.0079653,0.830329180450604
07/26/2023 14:13:07.968,37.4713982830111,-0.0876183,0.86081470011476
07/26/2023 14:13:07.984,40.2746264534492,-0.1115142,0.872372149586524
07/26/2023 14:13:08.000,43.1219107727166,-0.0955836,0.898935259903328
07/26/2023 14:13:08.017,46.0590433226785,-0.1115142,0.917283932155687
07/26/2023 14:13:08.033,49.0499611264334,-0.1274448,0.933164052625729
07/26/2023 14:13:08.049,52.0909867462556,-0.1832019,0.940775395181658
07/26/2023 14:13:08.065,55.1766877090881,-0.1433754,0.971722395988416
07/26/2023 14:13:08.082,58.3458511998987,-0.1752366,0.988718808675983
07/26/2023 14:13:08.098,61.5606254172505,-0.1672713,0.982941667104009
07/26/2023 14:13:08.114,64.7741994610031,-0.2070978,1.00370808215704
07/26/2023 14:13:08.130,68.0347137669298,-0.1115142,0.996927272916614
07/26/2023 14:13:08.147,71.2743195769144,-0.1115142,0.998200346063607
07/26/2023 14:13:08.163,74.5075840620439,-0.1035489,0.985778495142354
07/26/2023 14:13:08.179,77.7207162984998,-0.1752366,0.990209498996834
07/26/2023 14:13:08.195,80.9444962477646,-0.1911672,0.997529413971933
07/26/2023 14:13:08.212,84.1885132559482,-0.2230284,0.998975152271158
07/26/2023 14:13:08.228,87.4334655067405,-0.1991325,1.00742208286347
07/26/2023 14:13:08.244,90.7118220552412,-0.238959,1.00876124339459
07/26/2023 14:13:08.260,93.985870502965,-0.2150631,1.00233884908275
07/26/2023 14:13:08.277,97.2330516237696,-0.2070978,0.999527000433236
07/26/2023 14:13:08.293,100.485395753849,-0.2469243,1.00123174664016
07/26/2023 14:13:08.309,103.733858866538,-0.2548896,0.99343113033027
07/26/2023 14:13:08.325,106.967989739889,-0.1991325,0.995195519072032
07/26/2023 14:13:08.342,110.204092922113,-0.2309937,1.00350853761323
07/26/2023 14:13:08.358,113.46608262484,-0.159306,1.00470817411053
07/26/2023 14:13:08.374,116.728788053213,-0.2309937,0.998063419493787
07/26/2023 14:13:08.390,119.968155404475,-0.1991325,1.00161832487066
07/26/2023 14:13:08.407,123.227459683735,-0.2309937,1.00110291145216
07/26/2023 14:13:08.423,126.476645430039,-0.159306,0.999886577279659
07/26/2023 14:13:08.439,129.735590308632,-0.159306,0.990674761250105
07/26/2023 14:13:08.455,132.9549516353,-0.1991325,0.997089379070787
07/26/2023 14:13:08.472,136.201207175472,-0.1991325,1.00164394434386
07/26/2023 14:13:08.488,139.45468884416,-0.238959,0.999713455559856
07/26/2023 14:13:08.504,142.698044114224,-0.238959,0.995536092866316
07/26/2023 14:13:08.520,145.938120186354,-0.1991325,1.00766760274077
07/26/2023 14:13:08.537,149.193373830639,-0.159306,0.997687501398204
